mineral_id	mineral_name	mineral_display_name	rruff_chemistry	ima_chemistry	chemistry_elements
954	Arsenopalladinite	Arsenopalladinite	Pd_8_As_3_	Pd_8_As_3_	"Pd As"
955	Arsenopyrite	Arsenopyrite	Fe^3+^(AsS)^3-^	FeAsS	"Fe As S"
958	Arsentsumebite	Arsentsumebite	Pb^2+^_2_Cu^2+^(As^5+^O_4_)(SO_4_)(OH)	Pb_2_Cu(AsO_4_)(SO_4_)(OH)	"Pb Cu As O S H"
959	Arsenuranospathite	Arsenuranospathite	Al(U^6+^O_2_)_2_(As^5+^O_4_)_2_F·20H_2_O	Al(UO_2_)_2_(AsO_4_)_2_F·20H_2_O	"Al U O As F H"
960	Arsenuranylite	Arsenuranylite	Ca(U^6+^O_2_)_4_(As^5+^O_4_)_2_(OH)_4_·6H_2_O	Ca(UO_2_)_4_(AsO_4_)_2_(OH)_4_·6H_2_O	"Ca U O As H"
961	Arthurite	Arthurite	Cu^2+^Fe^3+^_2_(As^5+^O_4_)_2_(OH)_2_·4H_2_O	CuFe^3+^_2_(AsO_4_)_2_(OH)_2_·4H_2_O	"Cu Fe As O H"
962	Artinite	Artinite	Mg_2_CO_3_(OH)_2_·3H_2_O	Mg_2_(CO_3_)(OH)_2_·3H_2_O	"Mg C O H"
963	Artroeite	Artroeite	PbAlF_3_(OH)_2_	PbAlF_3_(OH)_2_	"Pb Al F O H"
964	Artsmithite	Artsmithite	Hg^1+^_4_Al(PO_4_)_1.74_(OH)_1.78_	Hg^1+^_4_Al(PO_4_)_1.74_(OH)_1.78_	"Hg Al P O H"
965	Arupite	Arupite	Ni^2+^_3_(P^5+^O_4_)_2_·8H_2_O	Ni_3_(PO_4_)_2_·8H_2_O	"Ni P O H"
967	Asbecasite	Asbecasite	Ca_3_Ti^4+^As^3+^_6_Be_2_Si_2_O_20_	Ca_3_TiAs_6_Be_2_Si_2_O_20_	"Ca Ti As Be Si O"
968	Asbolane	Asbolane	Mn^4+^(O,OH)_2_·(Co^3+^,Ni^2+^,Mg,Ca)_x_(OH)_2x_·nH_2_O	Mn^4+^(O,OH)_2_·(Co,Ni,Mg,Ca)_x_(OH)_2x_·nH_2_O	"Mn O H Co Ni Mg Ca"
969	Aschamalmite	Aschamalmite	Pb_6-3x_Bi_2+x_S_9_	Pb_6-3x_Bi_2+x_S_9_	"Pb Bi S"
970	Ashburtonite	Ashburtonite	HPb^2+^_4_Cu^2+^_4_(Si_4_O_12_)(HCO_3_)_4_(OH)_4_Cl	HCu_4_Pb_4_Si_4_O_12_(HCO_3_)_4_(OH)_4_Cl	"H Cu Pb Si O C Cl"
971	Ashcroftine-(Y)	Ashcroftine-(Y)	K_5_Na_5_Y_12_Si_28_O_70_(OH)_2_(CO_3_)_8_·8H_2_O	K_5_Na_5_Y_12_Si_28_O_70_(OH)_2_(CO_3_)_8_·8H_2_O	"K Na Y Si O H C"
972	Ashoverite	Ashoverite	Zn^2+^(OH)_2_	Zn(OH)_2_	"Zn O H"
973	Asisite	Asisite	Pb_7_SiO_8_Cl_2_	Pb_7_SiO_8_Cl_2_	"Pb Si O Cl"
974	Aspidolite	Aspidolite	NaMg_3_(Si_3_Al)O_10_(OH)_2_	NaMg_3_(Si_3_Al)O_10_(OH)_2_	"Na Mg Si Al O H"
975	Asselbornite	Asselbornite	Pb^2+^(U^6+^O_2_)_4_(Bi^3+^O)_3_(As^5+^O_4_)_2_(OH)_7_·4H_2_O	Pb(UO_2_)_4_(BiO)_3_(AsO_4_)_2_(OH)_7_·4H_2_O	"Pb U O Bi As H"
976	Astrocyanite-(Ce)	Astrocyanite-(Ce)	Cu^2+^_2_Ce^3+^_2_(U^6+^O_2_)(CO_3_)_5_(OH)_2_·1.5H_2_O	Cu_2_Ce_2_(UO_2_)(CO_3_)_5_(OH)_2_·1.5H_2_O	"Cu Ce U O C H"
977	Astrophyllite	Astrophyllite	K_2_NaFe^2+^_7_Ti^4+^_2_(Si_4_O_12_)_2_O_2_(OH)_4_F	K_2_NaFe^2+^_7_Ti_2_Si_8_O_26_(OH)_4_F	"K Na Fe Ti Si O H F"
978	Atacamite	Atacamite	Cu^2+^_2_Cl(OH)_3_	Cu_2_Cl(OH)_3_	"Cu Cl O H"
979	Atelestite	Atelestite	Bi^3+^_2_O(As^5+^O_4_)(OH)	Bi_2_O(AsO_4_)(OH)	"Bi O As H"
980	Athabascaite	Athabascaite	Cu_5_Se_4_	Cu_5_Se_4_	"Cu Se"
981	Atheneite	Atheneite	Pd_2_(As_0.75_Hg_0.25_)	Pd_2_(As_0.75_Hg_0.25_)	"Pd As Hg"
982	Atlasovite	Atlasovite	Cu^2+^_6_Fe^3+^Bi^3+^O_4_(SO_4_)_5_·KCl	Cu^2+^_6_Fe^3+^Bi^3+^O_4_(SO_4_)_5_·KCl	"Cu Fe Bi O S K Cl"
983	Atokite	Atokite	Pd_3_Sn	Pd_3_Sn	"Pd Sn"
984	Attakolite	Attakolite	CaMn^2+^Al_4_(HSiO_4_)(PO_4_)_3_(OH)_4_	CaMn^2+^Al_4_(HSiO_4_)(PO_4_)_3_(OH)_4_	"Ca Mn Al H Si O P"
985	Aubertite	Aubertite	Cu^2+^Al(SO_4_)_2_Cl·14H_2_O	Cu^2+^Al(SO_4_)_2_Cl·14H_2_O	"Cu Al S O Cl H"
986	Augelite	Augelite	Al_2_PO_4_(OH)_3_	Al_2_(PO_4_)(OH)_3_	"Al P O H"
987	Augite	Augite	(Ca,Mg,Fe^2+^,Fe^3+^)_2_(Si,Al)_2_O_6_	(Ca,Mg,Fe)_2_Si_2_O_6_	"Ca Mg Fe Si O"
988	Aurichalcite	Aurichalcite	Zn^2+^_5_(CO_3_)_2_(OH)_6_	(Zn,Cu)_5_(CO_3_)_2_(OH)_6_	"Zn Cu C O H"
989	Auricupride	Auricupride	Cu_3_Au	Cu_3_Au	"Cu Au"
990	Aurorite	Aurorite	(Mn^2+^,Ag^1+^,Ca)Mn^4+^_3_O_7_·3H_2_O	(Mn^2+^,Ag,Ca)Mn^4+^_3_O_7_·3H_2_O	"Mn Ag Ca O H"
991	Aurostibite	Aurostibite	AuSb_2_	AuSb_2_	"Au Sb"
992	Austinite	Austinite	CaZn^2+^As^5+^O_4_(OH)	CaZn(AsO_4_)(OH)	"Ca Zn As O H"
993	Autunite	Autunite	Ca(UO_2_)_2_(PO_4_)_2_·10-12H_2_O	Ca(UO_2_)_2_(PO_4_)_2_·10-12H_2_O	"Ca U O P H"
994	Averievite	Averievite	Cu^2+^_5_O_2_(V^5+^O_4_)_2_·Cu^2+^Cl^1-^_2_	Cu_5_O_2_(VO_4_)_2_·CuCl_2_	"Cu O V Cl"
995	Avicennite	Avicennite	Tl^3+^_2_O_3_	Tl_2_O_3_	"Tl O"
996	Avogadrite	Avogadrite	KBF_4_	KBF_4_	"K B F"
997	Awaruite	Awaruite	Ni_3_Fe	Ni_3_Fe	"Ni Fe"
998	Azoproite	Azoproite	Mg_2_((Ti^4+^,Mg),Fe^3+^)O_2_BO_3_	Mg_2_[(Ti,Mg),Fe^3+^]O_2_(BO_3_)	"Mg Ti Fe O B"
999	Azurite	Azurite	Cu^2+^_3_(CO_3_)_2_(OH)_2_	Cu_3_(CO_3_)_2_(OH)_2_	"Cu C O H"
1000	Babefphite	Babefphite	BaBePO_4_F	BaBe(PO_4_)F	"Ba Be P O F"
1001	Babingtonite	Babingtonite	Ca_2_Fe^2+^Fe^3+^Si_5_O_14_(OH)	Ca_2_Fe^2+^Fe^3+^Si_5_O_14_(OH)	"Ca Fe Si O H"
1002	Babkinite	Babkinite	Pb_2_Bi_2_S_3_	Pb_2_Bi_2_(S,Se)_3_	"Pb Bi S Se"
1003	Baddeleyite	Baddeleyite	Zr^4+^O_2_	ZrO_2_	"Zr O"
1004	Bafertisite	Bafertisite	Ba_2_Fe^2+^_4_Ti^4+^_2_(Si_2_O_7_)_2_O_2_(OH)_2_F_2_	Ba_2_Fe^2+^_4_Ti_2_(Si_2_O_7_)_2_O_2_(OH)_2_F_2_	"Ba Fe Ti Si O H F"
1005	Baghdadite	Baghdadite	Ca_3_Zr^4+^(Si_2_O_7_)O_2_	Ca_6_Zr_2_(Si_2_O_7_)_2_O_4_	"Ca Zr Si O"
1006	Bahianite	Bahianite	Al_5_Sb^5+^_3_O_14_(OH)_2_	Al_5_Sb^5+^_3_O_14_(OH)_2_	"Al Sb O H"
1007	Baileychlore	Baileychlore	Zn^2+^_5_Al(Si_3_Al)O_10_(OH)_8_	(Zn,Fe^2+^,Al,Mg)_6_(Si,Al)_4_O_10_(OH)_8_	"Zn Fe Al Mg Si O H"
1009	Bakhchisaraitsevite	Bakhchisaraitsevite	Na_2_Mg_5_(PO_4_)_4_·7H_2_O	Na_2_Mg_5_(PO_4_)_4_·7H_2_O	"Na Mg P O H"
1010	Baksanite	Baksanite	Bi_6_Te_2_S_3_	Bi_6_Te_2_S_3_	"Bi Te S"
1011	Balangeroite	Balangeroite	Mg_21_Si_8_O_27_(OH)_20_	Mg_21_Si_8_O_27_(OH)_20_	"Mg Si O H"
1012	Balipholite	Balipholite	LiBaMg_2_Al_3_(Si_2_O_6_)_2_(OH)_8_	LiBaMg_2_Al_3_(Si_2_O_6_)_2_(OH)_8_	"Li Ba Mg Al Si O H"
1013	Balkanite	Balkanite	Ag_5_Cu_9_HgS_8_	Ag_5_Cu_9_HgS_8_	"Ag Cu Hg S"
1014	Balyakinite	Balyakinite	Cu^2+^Te^4+^O_3_	Cu^2+^(Te^4+^O_3_)	"Cu Te O"
1015	Bambollaite	Bambollaite	CuSe_2_	Cu(Se,Te)_2_	"Cu Se Te"
1016	Bamfordite	Bamfordite	Fe^3+^Mo^6+^_2_O_6_(OH)_3_·H_2_O	Fe^3+^Mo_2_O_6_(OH)_3_·H_2_O	"Fe Mo O H"
1017	Banalsite	Banalsite	Na_2_BaAl_4_Si_4_O_16_	Na_2_BaAl_4_Si_4_O_16_	"Na Ba Al Si O"
1018	Bandylite	Bandylite	Cu^2+^B(OH)_4_Cl	CuB(OH)_4_Cl	"Cu B O H Cl"
1019	Bannermanite	Bannermanite	"(Na,K)_x_V^4+^_x_V^5+^_6-x_O_15_ (0.5<x<0.9)"	"(Na,K)_x_V^4+^_x_V^5+^_6-x_O_15_ (0.5<x<0.9)"	"Na K V O"
1020	Baotite	Baotite	Ba_4_(Ti^4+^,Nb^5+^,W^6+^)_8_O_16_(SiO_3_)_4_Cl	Ba_4_(Ti,Nb,W)_8_O_16_(SiO_3_)_4_Cl	"Ba Ti Nb W O Si Cl"
1021	Bararite	Bararite	(N^3-^H_4_)_2_SiF_6_	(NH_4_)_2_SiF_6_	"N H Si F"
1022	Baratovite	Baratovite	KLi_3_Ca_7_Ti^4+^_2_(SiO_3_)_12_F_2_	KLi_3_Ca_7_Ti_2_(SiO_3_)_12_F_2_	"K Li Ca Ti Si O F"
1023	Barberiite	Barberiite	N^3-^H_4_BF_4_	(NH_4_)BF_4_	"N H B F"
1025	Barbosalite	Barbosalite	Fe^2+^Fe^3+^_2_(PO_4_)_2_(OH)_2_	Fe^2+^Fe^3+^_2_(PO_4_)_2_(OH)_2_	"Fe P O H"
1026	Barentsite	Barentsite	Na_7_Al(CO_3_)_2_(HCO_3_)_2_F_4_	Na_7_Al(HCO_3_)_2_(CO_3_)_2_F_4_	"Na Al C O H F"
1027	Bariandite	Bariandite	Al_0.6_(V^5+^,V^4+^)_8_O_20_·9H_2_O	Al_0.6_(V^5+^,V^4+^)_8_O_20_·9H_2_O	"Al V O H"
1028	Baricite	Barićite	Mg_3_(PO_4_)_2_·8H_2_O	(Mg,Fe)_3_(PO_4_)_2_·8H_2_O	"Mg Fe P O H"
1029	Bario-orthojoaquinite	Bario-orthojoaquinite	Ba_4_Fe^2+^_2_Ti^4+^_2_O_2_(SiO_3_)_8_·H_2_O	Ba_4_Fe^2+^_2_Ti_2_O_2_(SiO_3_)_8_·H_2_O	"Ba Fe Ti O Si H"
1032	Bariosincosite	Bariosincosite	Ba(V^4+^O)_2_(P^5+^O_4_)_2_·4H_2_O	Ba(VO)_2_(PO_4_)_2_·4H_2_O	"Ba V O P H"
1033	Baryte	Baryte	BaSO_4_	Ba(SO_4_)	"Ba S O"
1035	Bariopharmacosiderite	Bariopharmacosiderite	Ba_0.5_Fe^3+^_4_(As^5+^O_4_)_3_(OH)_4_·5H_2_O	Ba_0.5_Fe^3+^_4_(AsO_4_)_3_(OH)_4_·5H_2_O	"Ba Fe As O H"
1036	Barnesite	Barnesite	Na_2_V^5+^_6_O_16_·3H_2_O	Na_2_V^5+^_6_O_16_·3H_2_O	"Na V O H"
1037	Barquillite	Barquillite	Cu^1+^_2_Cd^2+^Ge^4+^S^2-^_4_	Cu_2_(Cd,Fe)GeS_4_	"Cu Cd Fe Ge S"
1038	Barrerite	Barrerite	Na_2_(Al_2_Si_7_)O_18_·6H_2_O	Na_2_(Si_7_Al_2_)O_18_·6H_2_O	"Na Al Si O H"
1039	Barringerite	Barringerite	Fe_2_P	(Fe,Ni)_2_P	"Fe Ni P"
1041	Barroisite	Barroisite	[box]NaCa[Mg_3_Al_2_](Si_7_Al)O_22_(OH)_2_	[box](NaCa)(Mg_3_Al_2_)(Si_7_Al)O_22_(OH)_2_	"Na Ca Mg Al Si O H"
1042	Barstowite	Barstowite	Pb_4_CO_3_Cl_6_·H_2_O	Pb_4_(CO_3_)Cl_6_·H_2_O	"Pb C O Cl H"
1043	Bartelkeite	Bartelkeite	Pb^2+^Fe^2+^Ge(Ge_2_O_7_)(OH)_2_·H_2_O	PbFe^2+^Ge(Ge_2_O_7_)(OH)_2_·H_2_O	"Pb Fe Ge O H"
1044	Bartonite	Bartonite	K_6_Fe_20_S_26_S	K_6_Fe_20_S_26_S	"K Fe S"
1045	Barylite	Barylite	BaBe_2_Si_2_O_7_	BaBe_2_Si_2_O_7_	"Ba Be Si O"
1046	Barysilite	Barysilite	Pb^2+^_8_Mn^2+^(Si_2_O_7_)_3_	Pb_8_Mn(Si_2_O_7_)_3_	"Pb Mn Si O"
1047	Barytocalcite	Barytocalcite	BaCa(CO_3_)_2_	BaCa(CO_3_)_2_	"Ba Ca C O"
1048	Barytolamprophyllite	Barytolamprophyllite	(BaK)Ti^4+^_2_Na_3_Ti^4+^(Si_2_O_7_)_2_O_2_(OH)_2_	(BaK)Ti_2_Na_3_Ti(Si_2_O_7_)_2_O_2_(OH)_2_	"Ba K Ti Na Si O H"
1050	Bassanite	Bassanite	CaSO_4_·0.5H_2_O	Ca(SO_4_)·0.5H_2_O	"Ca S O H"
1051	Bassetite	Bassetite	Fe^2+^(U^6+^O_2_)_2_(PO_4_)_2_(H_2_O)_10_	Fe^2+^(UO_2_)_2_(PO_4_)_2_(H_2_O)_10_	"Fe U O P H"
1053	Bastnasite-(La)	Bastnäsite-(La)	LaCO_3_F	La(CO_3_)F	"La C O F"
1054	Bastnasite-(Y)	Bastnäsite-(Y)	YCO_3_F	Y(CO_3_)F	"Y C O F"
1055	Batiferrite	Batiferrite	BaTi^4+^_2_Fe^3+^_8_Fe^2+^_2_O_19_	BaTi_2_Fe^3+^_8_Fe^2+^_2_O_19_	"Ba Ti Fe O"
1056	Batisite	Batisite	Na_2_BaTi^4+^_2_(Si_4_O_12_)O_2_	Na_2_BaTi_2_O_2_(Si_2_O_6_)_2_	"Na Ba Ti Si O"
1057	Baumhauerite	Baumhauerite	Pb_12_As_16_S_36_	Pb_12_As_16_S_36_	"Pb As S"
1058	Argentobaumhauerite	Argentobaumhauerite	Ag_1.5_Pb_22_As_33.5_S_72_	Ag_1.5_Pb_22_As_33.5_S_72_	"Ag Pb As S"
1059	Baumstarkite	Baumstarkite	Ag_3_Sb_3_S_6_	Ag_3_Sb_3_S_6_	"Ag Sb S"
1060	Bauranoite	Bauranoite	BaU_2_O_7_·4-5H_2_O	BaU_2_O_7_·4-5H_2_O	"Ba U O H"
1061	Bavenite	Bavenite	"Ca_4_Be_2+x_Al_2-x_Si_9_O_26-x_(OH)_2+x_ (x = 0 to 1)"	"Ca_4_Be_2+x_Al_2-x_Si_9_O_26-x_(OH)_2+x_ (x = 0 to 1)"	"Ca Be Al Si O H"
1062	Bayerite	Bayerite	Al(OH)_3_	Al(OH)_3_	"Al O H"
1063	Bayldonite	Bayldonite	Cu^2+^_3_Pb^2+^O(As^5+^O_3_OH)_2_(OH)_2_	Cu_3_PbO(AsO_3_OH)_2_(OH)_2_	"Cu Pb O As H"
1064	Bayleyite	Bayleyite	Mg_2_(UO_2_)(CO_3_)_3_·18H_2_O	Mg_2_(UO_2_)(CO_3_)_3_·18H_2_O	"Mg U O C H"
1065	Baylissite	Baylissite	K_2_Mg(CO_3_)_2_·4H_2_O	K_2_Mg(CO_3_)_2_·4H_2_O	"K Mg C O H"
1066	Bazhenovite	Bazhenovite	Ca_8_S_5_(S_2_O_3_)(OH)_12_·20H_2_O	Ca_8_S_5_(S_2_O_3_)(OH)_12_·20H_2_O	"Ca S O H"
1067	Bazirite	Bazirite	BaZr^4+^Si_3_O_9_	BaZrSi_3_O_9_	"Ba Zr Si O"
1068	Bazzite	Bazzite	Be_3_(Sc^3+^,Fe^3+^,Mg)_2_Si_6_O_18_·Na_0.32_·nH_2_O	Be_3_(Sc,Fe^3+^,Mg)_2_Si_6_O_18_·Na_0.32_·nH_2_O	"Be Sc Fe Mg Si O Na H"
1069	Bearsite	Bearsite	Be_2_As^5+^O_4_(OH)·4H_2_O	Be_2_(AsO_4_)(OH)·4H_2_O	"Be As O H"
1070	Bearthite	Bearthite	Ca_2_Al(PO_4_)_2_OH	Ca_2_Al(PO_4_)_2_(OH)	"Ca Al P O H"
1071	Beaverite-(Cu)	Beaverite-(Cu)	PbCu^2+^Fe^3+^_2_(SO_4_)_2_(OH)_6_	Pb(Fe^3+^_2_Cu)(SO_4_)_2_(OH)_6_	"Pb Cu Fe S O H"
1072	Bechererite	Bechererite	Zn^2+^_7_Cu^2+^(OH)_13_[SiO(OH)_3_S^6+^O_4_]	Zn_7_Cu(OH)_13_[SiO(OH)_3_(SO_4_)]	"Zn Cu O H Si S"
1073	Becquerelite	Becquerelite	Ca(UO_2_)_6_O_4_(OH)_6_·8H_2_O	Ca(UO_2_)_6_O_4_(OH)_6_·8H_2_O	"Ca U O H"
1074	Bederite	Bederite	Ca_2_Mn^2+^_4_Fe^3+^_2_(PO_4_)_6_·2H_2_O	Ca_2_Mn^2+^_4_Fe^3+^_2_(PO_4_)_6_·2H_2_O	"Ca Mn Fe P O H"
1075	Behierite	Béhierite	TaBO_4_	Ta(BO_4_)	"Ta B O"
1076	Behoite	Behoite	Be(OH)_2_	Be(OH)_2_	"Be O H"
1077	Beidellite	Beidellite	(Na,Ca)_0.3_Al_2_(Si,Al)_4_O_10_(OH)_2_·nH_2_O	(Na,Ca)_0.3_Al_2_(Si,Al)_4_O_10_(OH)_2_·nH_2_O	"Na Ca Al Si O H"
1078	Belendorffite	Belendorffite	Cu_7_Hg_6_	Cu_7_Hg_6_	"Cu Hg"
1079	Belkovite	Belkovite	Ba_3_Nb^5+^_6_(Si_2_O_7_)_2_O_12_	Ba_3_Nb_6_(Si_2_O_7_)_2_O_12_	"Ba Nb Si O"
1080	Bellbergite	Bellbergite	(K,Ba,Sr)_2_Sr_2_Ca_2_(Ca,Na)_4_(Si,Al)_36_O_72_·30H_2_O	(K,Ba,Sr)_2_Sr_2_Ca_2_(Ca,Na)_4_(Si,Al)_36_O_72_·30H_2_O	"K Ba Sr Ca Na Si Al O H"
1081	Bellidoite	Bellidoite	Cu_2_Se	Cu_2_Se	"Cu Se"
1082	Bellingerite	Bellingerite	Cu^2+^_3_(I^5+^O_3_)_6_·2H_2_O	Cu_3_(IO_3_)_6_·2H_2_O	"Cu I O H"
1083	Belloite	Belloite	Cu^2+^(OH)Cl	Cu(OH)Cl	"Cu O H Cl"
1084	Belovite-(La)	Belovite-(La)	NaLaSr_3_(PO_4_)_3_F	NaLaSr_3_(PO_4_)_3_F	"Na La Sr P O F"
1085	Bementite	Bementite	Mn^2+^_7_Si_6_O_15_(OH)_8_	Mn_7_Si_6_O_15_(OH)_8_	"Mn Si O H"
1086	Benauite	Benauite	SrFe^3+^_3_(PO_4_)(PO_3_OH)(OH)_6_	SrFe^3+^_3_(PO_4_)(PO_3_OH)(OH)_6_	"Sr Fe P O H"
1087	Benavidesite	Benavidesite	Pb^2+^_4_Mn^2+^Sb^3+^_6_S^2-^_14_	Pb_4_MnSb_6_S_14_	"Pb Mn Sb S"
1088	Benitoite	Benitoite	BaTi^4+^Si_3_O_9_	BaTiSi_3_O_9_	"Ba Ti Si O"
1089	Benjaminite	Benjaminite	Ag_3_Bi_7_S_12_	Ag_3_Bi_7_S_12_	"Ag Bi S"
1090	Benleonardite	Benleonardite	Ag_15_Cu(Sb,As)_2_S_7_Te_4_	Ag_15_Cu(Sb,As)_2_S_7_Te_4_	"Ag Cu Sb As S Te"
1091	Benstonite	Benstonite	Ba_6_Ca_6_Mg(CO_3_)_13_	Ba_6_Ca_6_Mg(CO_3_)_13_	"Ba Ca Mg C O"
1092	Bentorite	Bentorite	Ca_6_Cr^3+^_2_(S^6+^O_4_)_3_(OH)_12_·26H_2_O	Ca_6_Cr_2_(SO_4_)_3_(OH)_12_·26H_2_O	"Ca Cr S O H"
1093	Benyacarite	Benyacarite	KTi^4+^Mn^2+^_2_Fe^3+^_2_(PO_4_)_4_OF·15H_2_O	KTiMn^2+^_2_Fe^3+^_2_(PO_4_)_4_OF·15H_2_O	"K Ti Mn Fe P O F H"
1094	Beraunite	Beraunite	Fe^2+^Fe^3+^_5_(PO_4_)_4_(OH)_5_·6H_2_O	Fe^2+^Fe^3+^_5_(PO_4_)_4_(OH)_5_·6H_2_O	"Fe P O H"
1095	Berborite	Berborite	Be_2_BO_3_(OH)·H_2_O	Be_2_(BO_3_)(OH)·H_2_O	"Be B O H"
1096	Berdesinskiite	Berdesinskiite	V^3+^_2_Ti^4+^O_5_	V^3+^_2_TiO_5_	"V Ti O"
1097	Berezanskite	Berezanskite	KTi^4+^_2_(Li_3_Si_12_)O_30_	KTi_2_Li_3_Si_12_O_30_	"K Ti Li Si O"
1098	Bergenite	Bergenite	Ca_2_Ba_4_(UO_2_)_9_O_6_(PO_4_)_6_·16H_2_O	Ca_2_Ba_4_(UO_2_)_9_O_6_(PO_4_)_6_·16H_2_O	"Ca Ba U O P H"
1099	Bergslagite	Bergslagite	CaBe(As^5+^O_4_)(OH)	CaBe(AsO_4_)(OH)	"Ca Be As O H"
1100	Berlinite	Berlinite	AlPO_4_	Al(PO_4_)	"Al P O"
1101	Bermanite	Bermanite	Mn^2+^Mn^3+^_2_(PO_4_)_2_(OH)_2_·4H_2_O	Mn^2+^Mn^3+^_2_(PO_4_)_2_(OH)_2_·4H_2_O	"Mn P O H"
1102	Bernalite	Bernalite	Fe^3+^(OH)_3_	Fe(OH)_3_	"Fe O H"
1103	Bernardite	Bernardite	Tl^1+^As^3+^_5_S^2-^_8_	TlAs_5_S_8_	"Tl As S"
1104	Berndtite	Berndtite	SnS_2_	SnS_2_	"Sn S"
1105	Berryite	Berryite	Cu_3_Ag_2_Pb_3_Bi_7_S_16_	Cu_3_Ag_2_Pb_3_Bi_7_S_16_	"Cu Ag Pb Bi S"
1106	Berthierine	Berthierine	(Fe^2+^,Fe^3+^,Al)_3_(Si,Al)_2_O_5_(OH)_4_	(Fe^2+^,Fe^3+^,Al)_3_(Si,Al)_2_O_5_(OH)_4_	"Fe Al Si O H"
1107	Berthierite	Berthierite	Fe^2+^Sb^3+^_2_S^2-^_4_	FeSb_2_S_4_	"Fe Sb S"
1108	Bertossaite	Bertossaite	Li_2_CaAl_4_(PO_4_)_4_(OH)_4_	Li_2_CaAl_4_(PO_4_)_4_(OH)_4_	"Li Ca Al P O H"
1109	Bertrandite	Bertrandite	Be_4_Si_2_O_7_(OH)_2_	Be_4_Si_2_O_7_(OH)_2_	"Be Si O H"
1110	Beryl	Beryl	Be_3_Al_2_Si_6_O_18_	Be_3_Al_2_Si_6_O_18_	"Be Al Si O"
1111	Beryllite	Beryllite	Be_3_SiO_4_(OH)_2_·H_2_O	Be_3_(SiO_4_)(OH)_2_·H_2_O	"Be Si O H"
1112	Beryllonite	Beryllonite	NaBePO_4_	NaBe(PO_4_)	"Na Be P O"
1113	Berzelianite	Berzelianite	"Cu_2-x_Se (x ≈ 0.12)"	"Cu_2-x_Se (x ≈ 0.12)"	"Cu Se"
1114	Berzeliite	Berzeliite	NaCa_2_Mg_2_(As^5+^O_4_)_3_	(NaCa_2_)Mg_2_(AsO_4_)_3_	"Na Ca Mg As O"
1116	Betekhtinite	Betekhtinite	(Cu,Fe)_21_Pb_2_S_15_	(Cu,Fe)_21_Pb_2_S_15_	"Cu Fe Pb S"
1117	Betpakdalite-CaCa	Betpakdalite-CaCa	[Ca_2_(H_2_O)_17_Ca(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_36_(OH)]	[Ca_2_(H_2_O)_17_Ca(H_2_O)_6_][Mo^6+^_8_As^5+^_2_Fe^3+^_3_O_36_(OH)]	"Ca H O Mo As Fe"
1118	Beudantite	Beudantite	Pb^2+^Fe^3+^_3_(As^5+^O_4_)(S^6+^O_4_)(OH)_6_	PbFe^3+^_3_(AsO_4_)(SO_4_)(OH)_6_	"Pb Fe As O S H"
1119	Beusite	Beusite	Mn^2+^Mn^2+^_2_(P^5+^O_4_)_2_	Mn^2+^Mn^2+^_2_(PO_4_)_2_	"Mn P O"
1120	Beyerite	Beyerite	CaBi_2_O_2_(CO_3_)_2_	CaBi_2_O_2_(CO_3_)_2_	"Ca Bi O C"
1121	Bezsmertnovite	Bezsmertnovite	(Au,Ag)_4_Cu(Te,Pb)	(Au,Ag)_4_Cu(Te,Pb)	"Au Ag Cu Te Pb"
1122	Bianchite	Bianchite	Zn^2+^S^6+^O_4_·6H_2_O	Zn(SO_4_)·6H_2_O	"Zn S O H"
1123	Bicchulite	Bicchulite	Ca_2_Al_2_SiO_6_(OH)_2_	Ca_2_Al_2_SiO_6_(OH)_2_	"Ca Al Si O H"
1124	Bideauxite	Bideauxite	AgPb_2_F_2_Cl_3_	AgPb_2_F_2_Cl_3_	"Ag Pb F Cl"
1125	Bieberite	Bieberite	Co^2+^S^6+^O_4_·7H_2_O	Co(SO_4_)·7H_2_O	"Co S O H"
1126	Bigcreekite	Bigcreekite	BaSi_2_O_5_·4H_2_O	BaSi_2_O_5_·4H_2_O	"Ba Si O H"
1127	Bijvoetite-(Y)	Bijvoetite-(Y)	Y_8_(UO_2_)_16_O_8_(CO_3_)_16_(OH)_8_·39H_2_O	Y_8_(UO_2_)_16_O_8_(CO_3_)_16_(OH)_8_·39H_2_O	"Y U O C H"
1128	Bikitaite	Bikitaite	LiAlSi_2_O_6_·H_2_O	LiAlSi_2_O_6_·H_2_O	"Li Al Si O H"
1129	Bilibinskite	Bilibinskite	PbAu_3_Cu_2_Te_2_	PbAu_3_Cu_2_Te_2_	"Pb Au Cu Te"
1130	Bilinite	Bílinite	Fe^2+^Fe^3+^_2_(S^6+^O_4_)_4_·22H_2_O	Fe^2+^Fe^3+^_2_(SO_4_)_4_·22H_2_O	"Fe S O H"
1131	Billietite	Billietite	Ba(UO_2_)_6_O_4_(OH)_6_·8H_2_O	Ba(UO_2_)_6_O_4_(OH)_6_·8H_2_O	"Ba U O H"
1132	Billingsleyite	Billingsleyite	Ag_7_AsS_6_	Ag_7_AsS_6_	"Ag As S"
1133	Bindheimite	Bindheimite	Pb_2_Sb^5+^_2_O_7_	Pb_2_Sb^5+^_2_O_7_	"Pb Sb O"
1134	Biphosphammite	Biphosphammite	H_2_(N^3-^H_4_)PO_4_	(NH_4_,K)H_2_(PO_4_)	"N H K P O"
